id;id_orders;id_products;sales;quantity;discount;profit;Order ID;Product ID
8439;4189;1637;136,96;4;0,2;51,36;CA-2014-108861;OFF-BI-10003876
8440;4190;1671;49,616;2;0,2;4,9616;CA-2017-114370;TEC-PH-10000213
8441;4191;250;10,584;3;0,2;3,4398;CA-2016-158302;OFF-PA-10002615
8442;4192;146;84,416;4;0,2;27,4352;CA-2017-145779;OFF-PA-10002254
8443;4193;908;431,94;2;0,4;-71,99;US-2016-155173;TEC-PH-10004586
8444;4193;1283;2,043;1;0,7;-1,4982;US-2016-155173;OFF-BI-10002982
8445;4193;530;68,238;3;0,4;-12,5103;US-2016-155173;TEC-PH-10002538
8446;4194;978;240,744;4;0,3;-13,7568;CA-2017-125451;FUR-TA-10001039
8447;4194;1458;35;4;0;14,7;CA-2017-125451;FUR-FU-10004963
8448;4194;1806;210,68;2;0;50,5632;CA-2017-125451;FUR-FU-10000277
8449;4194;336;637,896;3;0,3;-127,5792;CA-2017-125451;FUR-TA-10004915
8450;4194;363;43,44;8;0;21,2856;CA-2017-125451;OFF-PA-10003724
8451;4194;1109;2,22;1;0;0,666;CA-2017-125451;OFF-AP-10002906
8452;4195;1462;1679,96;5;0,2;125,997;CA-2014-131387;TEC-PH-10001459
8453;4196;813;344,372;4;0,3;-93,4724;CA-2016-125087;FUR-CH-10002880
8454;4196;487;1554,936;3;0,2;77,7468;CA-2016-125087;OFF-ST-10001780
8455;4196;1269;127,88;5;0,6;-67,137;CA-2016-125087;FUR-FU-10004748
8456;4197;193;222,384;2;0,2;22,2384;CA-2016-154081;TEC-PH-10001918
8457;4198;65;106,869;3;0,3;-29,0073;US-2017-118556;FUR-CH-10001146
8458;4198;991;3,564;3;0,8;-6,237;US-2017-118556;OFF-BI-10004364
8459;4199;1161;25,68;3;0,8;-39,804;CA-2014-126200;OFF-BI-10002133
8460;4199;341;12,384;3;0,8;-19,8144;CA-2014-126200;OFF-BI-10002225
8461;4200;882;25,3;5;0;11,891;CA-2014-146500;OFF-BI-10002432
8462;4200;912;95,94;3;0;9,594;CA-2014-146500;OFF-ST-10000563
8463;4201;1551;7,5;2;0;3,6;CA-2015-169537;OFF-LA-10001982
8464;4202;173;302,376;3;0,2;22,6782;CA-2014-100881;TEC-PH-10003273
8465;4203;1208;46,688;4;0,2;-2,918;CA-2015-144043;TEC-AC-10002718
8466;4204;1199;17,94;3;0;3,0498;CA-2015-116512;OFF-ST-10001505
8467;4205;533;370,14;3;0;144,3546;CA-2015-101000;OFF-AP-10000179
8468;4206;79;8,928;2;0,2;3,1248;CA-2016-168557;OFF-BI-10002309
8469;4207;1300;2678,94;6;0;241,1046;US-2016-164196;FUR-TA-10001950
8470;4208;367;387,136;4;0,2;-14,5176;US-2017-132031;FUR-BO-10001972
8471;4208;722;45,408;2;0,2;11,9196;US-2017-132031;TEC-AC-10002473
8472;4208;1526;77,952;3;0,2;-11,6928;US-2017-132031;FUR-FU-10000193
8473;4208;1346;3;1;0,2;1,05;US-2017-132031;OFF-LA-10000081
8474;4209;254;9,952;1;0,2;0,9952;CA-2015-169733;OFF-ST-10000876
8475;4210;352;37,896;4;0,7;-29,0536;CA-2017-169404;OFF-BI-10004492
8476;4210;1523;65,584;2;0,2;23,7742;CA-2017-169404;OFF-PA-10001033
8477;4211;1559;44,784;1;0,2;16,2342;CA-2017-134880;OFF-PA-10004039
8478;4212;1841;1035,8;4;0;269,308;CA-2015-145758;TEC-MA-10004552
8479;4213;672;5,76;2;0;1,6704;CA-2017-158736;OFF-AR-10002578
8480;4214;1634;19,98;2;0;8,991;US-2016-119270;OFF-PA-10004022
8481;4215;1764;35,98;2;0;10,0744;CA-2014-109890;TEC-PH-10004100
8482;4216;925;16,656;3;0,2;3,3312;CA-2016-138583;OFF-AR-10001860
8483;4217;489;20,7;2;0;9,936;US-2017-118535;OFF-LA-10001297
8484;4218;1596;83,7;5;0;41,013;CA-2016-126284;OFF-BI-10004828
8485;4219;562;199,8;10;0;71,928;CA-2017-142391;FUR-FU-10002759
8486;4220;1265;45,68;2;0;21,0128;CA-2017-124716;OFF-PA-10000740
8487;4220;163;110,96;2;0;53,2608;CA-2017-124716;OFF-PA-10001144
8488;4220;1742;11,94;3;0;5,97;CA-2017-124716;OFF-PA-10000859
8489;4221;1630;8749,95;5;0;2799,984;CA-2016-158841;TEC-MA-10001127
8490;4221;249;36,4;8;0;18,2;CA-2016-158841;OFF-BI-10002557
8491;4221;1566;18,69;7;0;7,1022;CA-2016-158841;FUR-FU-10001731
8492;4222;1080;5,94;3;0;0,1188;CA-2017-106824;OFF-FA-10001135
8493;4223;1588;60,736;8;0,2;20,4984;CA-2015-109190;OFF-PA-10000069
8494;4223;1688;479,976;3;0,2;161,9919;CA-2015-109190;TEC-CO-10001943
8495;4223;1000;6,08;1;0,8;-10,336;CA-2015-109190;OFF-BI-10000977
8496;4224;1616;165,6;3;0,2;-6,21;CA-2016-143154;TEC-AC-10002942
8497;4225;398;59,52;3;0;15,4752;CA-2014-169061;OFF-AR-10000588
8498;4225;266;479,97;3;0;177,5889;CA-2014-169061;TEC-AC-10002001
8499;4225;661;18,62;2;0;5,3998;CA-2014-169061;OFF-SU-10000381
8500;4225;1340;49,632;6;0,2;16,7508;CA-2014-169061;OFF-BI-10001617
8501;4225;1185;97,82;2;0;45,9754;CA-2014-169061;OFF-PA-10001878
8502;4226;434;15,984;2;0,2;1,1988;CA-2015-102316;TEC-PH-10000376
8503;4226;390;184,752;3;0,2;-20,7846;CA-2015-102316;FUR-CH-10003396
8504;4227;1542;12,96;2;0;6,2208;CA-2014-164903;OFF-PA-10003363
8505;4228;1586;366,744;4;0,3;-110,0232;CA-2016-109400;FUR-CH-10003298
8506;4229;1182;8,856;9;0,8;-14,1696;CA-2016-130400;OFF-BI-10001757
8507;4229;61;27,96;5;0,2;8,388;CA-2016-130400;TEC-AC-10004633
8508;4229;1698;146,352;3;0,2;49,3938;CA-2016-130400;OFF-EN-10001453
8509;4230;789;175,23;11;0;61,3305;CA-2015-135853;TEC-AC-10004761
8510;4230;1420;125,99;1;0;31,4975;CA-2015-135853;TEC-PH-10003691
8511;4230;1024;23;2;0;10,35;CA-2015-135853;OFF-BI-10004965
8512;4231;1400;25,584;2;0,2;8,9544;CA-2016-103359;OFF-BI-10004233
8513;4232;738;73,784;2;0,6;-77,4732;CA-2016-144645;FUR-FU-10003601
8514;4233;1291;20,736;4;0,2;7,2576;CA-2017-141614;OFF-PA-10002787
8515;4234;242;17,52;3;0;8,2344;CA-2015-122168;OFF-AR-10003602
8516;4234;80;35,76;12;0;10,0128;CA-2015-122168;OFF-AR-10002053
8517;4235;7;3,64;2;0;0,9828;CA-2016-132899;OFF-AR-10002833
8518;4236;1309;30,336;6;0,6;-17,4432;CA-2017-149720;FUR-FU-10002501
8519;4237;1824;12,99;1;0;1,5588;CA-2017-118003;FUR-FU-10002506
8520;4237;164;182,22;3;0;45,555;CA-2017-118003;FUR-CH-10003817
8521;4237;212;302,94;3;0;18,1764;CA-2017-118003;FUR-CH-10004860
8522;4238;876;54,992;14;0,2;8,9362;CA-2016-141887;FUR-FU-10002268
8523;4239;781;12,99;1;0;0,2598;US-2016-160206;TEC-PH-10000148
8524;4240;227;55,86;7;0;27,93;CA-2017-133074;OFF-PA-10004082
8525;4241;996;44,376;2;0,4;-7,396;CA-2017-161172;TEC-PH-10004348
8526;4241;1681;51,264;6;0,2;7,6896;CA-2017-161172;FUR-FU-10003424
8527;4241;69;5,193;3;0,7;-3,462;CA-2017-161172;OFF-BI-10004654
8528;4241;410;159,984;2;0,2;43,9956;CA-2017-161172;TEC-AC-10004571
8529;4241;299;54,224;2;0,2;3,389;CA-2017-161172;OFF-ST-10000675
8530;4242;1319;241,424;2;0,2;-36,2136;CA-2017-137624;FUR-CH-10001714
8531;4243;1306;33,36;4;0;16,68;CA-2016-156748;OFF-PA-10000380
8532;4243;321;13,76;2;0;6,3296;CA-2016-156748;OFF-PA-10002713
8533;4243;1044;496,86;7;0;24,843;CA-2016-156748;OFF-ST-10001370
8534;4243;71;389,97;3;0;35,0973;CA-2016-156748;FUR-CH-10000513
8535;4244;608;9,82;2;0;4,8118;CA-2015-169677;OFF-LA-10003223
8536;4245;1203;56,4;3;0;3,384;US-2014-163146;TEC-AC-10002217
8537;4246;786;18,312;4;0,7;-12,208;CA-2015-157343;OFF-BI-10003707
8538;4246;1554;25,92;5;0,2;9,072;CA-2015-157343;OFF-PA-10000552
8539;4246;1413;8,016;3;0,2;1,002;CA-2015-157343;OFF-AR-10003183
8540;4247;1328;479,984;2;0,2;59,998;CA-2017-147354;TEC-CO-10000971
8541;4247;9;30,84;5;0,2;9,6375;CA-2017-147354;OFF-BI-10003910
8542;4248;1223;33,568;2;0,2;1,6784;CA-2015-157287;OFF-ST-10001172
8543;4248;867;422,625;7;0,3;0;CA-2015-157287;FUR-CH-10001270
8544;4249;410;199,98;2;0;83,9916;CA-2014-137575;TEC-AC-10004571
8545;4250;1654;20,24;1;0;8,7032;CA-2016-119074;FUR-FU-10004053
8546;4250;1612;39,92;4;0;11,1776;CA-2016-119074;FUR-FU-10003731
8547;4250;1527;32,54;2;0;15,9446;CA-2016-119074;OFF-BI-10000962
8548;4251;198;39;3;0;17,55;CA-2015-149566;TEC-AC-10001266
8549;4251;817;12,6;4;0;6,048;CA-2015-149566;OFF-LA-10000452
8550;4252;443;24,64;4;0,2;4,004;CA-2015-126186;FUR-FU-10000073
8551;4253;1797;6,264;3;0,2;2,0358;CA-2015-121132;OFF-LA-10002368
8552;4253;486;14,432;4;0,2;3,4276;CA-2015-121132;OFF-FA-10004248
8553;4254;852;719,976;3;0,2;134,9955;CA-2014-140473;TEC-CO-10004202
8554;4255;702;239,92;8;0;23,992;US-2017-102904;TEC-AC-10000927
8555;4256;1001;1056,86;7;0;158,529;CA-2016-102092;FUR-TA-10002530
8556;4257;429;447,944;7;0,2;89,5888;CA-2015-117884;TEC-AC-10002567
8557;4257;1752;150,408;9;0,2;-33,8418;CA-2015-117884;OFF-ST-10002182
8558;4258;868;453,576;3;0,2;39,6879;CA-2016-132829;TEC-PH-10004539
8559;4258;1622;45,36;9;0,2;14,742;CA-2016-132829;OFF-LA-10002945
8560;4258;1192;287,88;3;0,2;35,985;CA-2016-132829;TEC-PH-10004345
8561;4258;1515;131,88;3;0,2;14,8365;CA-2016-132829;TEC-PH-10004912
8562;4258;397;2,328;2;0,6;-0,7566;CA-2016-132829;FUR-FU-10000206
8563;4259;1004;1454,9;5;0;378,274;CA-2016-123540;FUR-CH-10000847
8564;4260;974;4,842;3;0,7;-3,5508;US-2017-108315;OFF-BI-10000822
8565;4260;1763;220,704;6;0,2;-8,2764;US-2017-108315;FUR-FU-10000747
8566;4261;1481;67,176;3;0,2;6,7176;CA-2016-134110;TEC-PH-10002350
8567;4261;1394;15,232;4;0,2;5,5216;CA-2016-134110;OFF-PA-10000697
8568;4262;1291;31,104;6;0,2;10,8864;US-2016-136581;OFF-PA-10002787
8569;4263;1592;968,744;7;0,2;314,8418;CA-2016-162390;OFF-BI-10004318
8570;4263;95;222,352;13;0,2;77,8232;CA-2016-162390;OFF-BI-10001721
8571;4263;852;479,984;2;0,2;89,997;CA-2016-162390;TEC-CO-10004202
8572;4264;1118;10,272;3;0,2;3,21;CA-2016-162222;OFF-PA-10003893
8573;4265;1094;998,85;5;0,4;-199,77;CA-2014-121629;TEC-MA-10004679
8574;4266;34;24,56;2;0;11,5432;CA-2015-164623;OFF-PA-10000249
8575;4267;970;5,67;3;0;0,1134;CA-2014-159849;OFF-FA-10000053
8576;4268;567;14,336;4;0,2;0,896;CA-2017-101273;OFF-AP-10000804
8577;4269;744;102,3;1;0;26,598;CA-2017-106747;FUR-FU-10004188
8578;4270;336;607,52;2;0;97,2032;CA-2017-146164;FUR-TA-10004915
8579;4270;231;31,16;2;0;7,79;CA-2017-146164;OFF-ST-10001228
8580;4271;1797;2,61;1;0;1,2006;CA-2016-111605;OFF-LA-10002368
8581;4272;1782;10,332;3;0,6;-5,9409;CA-2014-130673;FUR-FU-10003489
8582;4272;731;10,368;2;0,2;3,6288;CA-2014-130673;OFF-PA-10000289
8583;4272;1422;20,784;2;0,2;-3,6372;CA-2014-130673;TEC-AC-10004227
8584;4272;1765;66,96;5;0,2;-13,392;CA-2014-130673;OFF-ST-10000636
8585;4273;829;17,248;2;0,2;6,0368;CA-2014-104808;OFF-BI-10003676
8586;4274;1086;11,088;7;0,7;-8,1312;US-2017-132927;OFF-BI-10001116
8587;4275;218;1287,45;5;0;244,6155;CA-2017-162015;TEC-AC-10003832
8588;4275;732;168,1;5;0;43,706;CA-2017-162015;OFF-AP-10003040
8589;4276;572;51,968;2;0,2;-10,3936;CA-2015-138492;OFF-ST-10002583
8590;4277;80;4,768;2;0,2;0,4768;CA-2017-145338;OFF-AR-10002053
8591;4278;1511;7,98;3;0;3,9102;CA-2017-126676;OFF-EN-10004846
8592;4279;1041;18,688;2;0,2;7,008;CA-2017-101700;OFF-EN-10003134
8593;4279;1722;11,664;3;0,2;3,3534;CA-2017-101700;FUR-FU-10001025
8594;4280;429;191,976;3;0,2;38,3952;CA-2017-159667;TEC-AC-10002567
8595;4280;1808;499,168;4;0,2;31,198;CA-2017-159667;TEC-PH-10004094
8596;4281;991;11,88;2;0;5,346;CA-2014-111934;OFF-BI-10004364
8597;4281;259;35,44;1;0;16,6568;CA-2014-111934;OFF-PA-10000474
8598;4282;1787;67,136;4;0,2;25,176;US-2016-117387;OFF-BI-10004308
8599;4283;752;4,32;3;0,2;1,512;CA-2014-141110;OFF-BI-10002012
8600;4283;1026;14,94;3;0;7,0218;CA-2014-141110;OFF-PA-10002586
8601;4283;1267;40,54;2;0;11,3512;CA-2014-141110;OFF-AP-10000692
8602;4283;1317;7,312;1;0,2;2,5592;CA-2014-141110;OFF-BI-10001553
8603;4284;1496;475,944;7;0,2;59,493;US-2014-133949;TEC-PH-10004908
8604;4285;1203;30,08;2;0,2;-5,264;US-2016-116365;TEC-AC-10002217
8605;4285;1616;165,6;3;0,2;-6,21;US-2016-116365;TEC-AC-10002942
8606;4285;1410;180,96;5;0,2;13,572;US-2016-116365;TEC-PH-10002890
8607;4286;568;23,18;2;0;7,6494;CA-2017-162936;TEC-AC-10003614
8608;4287;1147;56,96;2;0;21,0752;CA-2014-151946;FUR-FU-10002878
8609;4287;1035;15,56;4;0;4,0456;CA-2014-151946;OFF-AP-10001626
8610;4287;588;353,568;2;0,2;-44,196;CA-2014-151946;FUR-BO-10003272
8611;4287;771;13,96;2;0;6,7008;CA-2014-151946;FUR-FU-10002191
8612;4288;1351;82,95;5;0;29,0325;CA-2017-123624;TEC-AC-10000682
8613;4289;398;39,68;2;0;10,3168;CA-2016-146437;OFF-AR-10000588
8614;4290;266;479,97;3;0;177,5889;CA-2016-138233;TEC-AC-10002001
8615;4291;1648;7,38;2;0;3,4686;CA-2016-165918;OFF-LA-10003720
8616;4291;991;14,256;3;0,2;4,455;CA-2016-165918;OFF-BI-10004364
8617;4291;840;81,98;2;0;40,1702;CA-2016-165918;OFF-PA-10000100
8618;4291;730;39,624;3;0,2;13,8684;CA-2016-165918;OFF-BI-10004826
8619;4292;720;399,672;7;0,2;-14,9877;CA-2017-117513;FUR-TA-10001520
8620;4293;1570;65,12;4;0;16,9312;CA-2017-132437;OFF-ST-10001031
8621;4294;678;30,56;5;0,6;-19,864;US-2017-119319;FUR-FU-10003878
8622;4295;96;20,768;2;0,2;2,3364;CA-2017-104318;OFF-AP-10000358
8623;4296;254;39,808;4;0,2;3,9808;US-2016-114230;OFF-ST-10000876
8624;4297;1081;121,104;6;0,7;-100,92;CA-2015-136147;OFF-BI-10004224
8625;4297;1131;111,96;5;0,2;-1,3995;CA-2015-136147;TEC-AC-10004568
8626;4298;1222;15,696;3;0,2;5,1012;CA-2015-156118;OFF-PA-10000533
8627;4299;1248;70,26;3;0;18,9702;CA-2015-164084;OFF-ST-10003638
8628;4299;1543;90;5;0;16,2;CA-2015-164084;TEC-AC-10002305
8629;4299;537;6,096;2;0,2;2,0574;CA-2015-164084;OFF-BI-10000605
8630;4299;1383;481,176;2;0,4;-120,294;CA-2015-164084;FUR-TA-10003569
8631;4299;805;7,24;4;0;2,3892;CA-2015-164084;OFF-FA-10003059
8632;4300;632;177,45;5;0,5;-78,078;CA-2016-107783;FUR-BO-10004409
8633;4300;693;1369,764;6;0,7;-913,176;CA-2016-107783;OFF-BI-10000545
8634;4300;1684;9,48;3;0,2;0,711;CA-2016-107783;OFF-AP-10004052
8635;4301;1;130,98;2;0,5;-89,0664;CA-2017-159793;FUR-BO-10001798
8636;4302;1754;174,95;5;0;45,487;CA-2014-160094;OFF-AR-10004010
8637;4302;547;826;5;0;214,76;CA-2014-160094;OFF-ST-10000585
8638;4303;64;139,58;7;0;39,0824;CA-2017-151281;FUR-FU-10000397
8639;4304;1106;399,95;5;0;143,982;CA-2017-118346;TEC-AC-10000736
8640;4305;926;12,39;3;0;5,8233;CA-2014-129819;OFF-BI-10004970
8641;4306;693;760,98;5;0,8;-1141,47;US-2017-148551;OFF-BI-10000545
8642;4307;444;67,86;6;0,7;-45,24;CA-2017-147767;OFF-BI-10001670
8643;4308;295;31,504;11;0,2;11,814;CA-2015-108259;OFF-FA-10000624
8644;4308;1622;5,04;1;0,2;1,638;CA-2015-108259;OFF-LA-10002945
8645;4308;413;39,879;7;0,7;-29,2446;CA-2015-108259;OFF-BI-10000315
8646;4308;326;4,712;1;0,2;1,4136;CA-2015-108259;FUR-FU-10000023
8647;4309;168;194,352;3;0,2;19,4352;CA-2016-113341;FUR-CH-10004698
8648;4310;213;97,424;2;0,2;10,9602;US-2015-131842;FUR-CH-10004477
8649;4311;719;704,76;5;0,2;26,4285;CA-2016-164574;OFF-ST-10003816
8650;4311;472;27,396;3;0,7;-20,0904;CA-2016-164574;OFF-BI-10002429
8651;4312;1706;5,7;5;0;2,679;CA-2014-142769;OFF-FA-10000840
8652;4312;284;14,19;3;0;5,5341;CA-2014-142769;FUR-FU-10001918
8653;4312;504;7,3;2;0;2,19;CA-2014-142769;OFF-SU-10001574
8654;4312;591;199,98;2;0;75,9924;CA-2014-142769;TEC-AC-10001606
8655;4312;1520;144,96;4;0;60,8832;CA-2014-142769;TEC-AC-10003399
8656;4312;1014;118;2;0;20,06;CA-2014-142769;TEC-AC-10000865
8657;4312;1439;48,94;1;0;24,47;CA-2014-142769;OFF-PA-10002923
8658;4312;1202;22,66;2;0;9,7438;CA-2014-142769;OFF-AP-10004785
8659;4313;808;0,836;1;0,8;-1,3376;CA-2016-168361;OFF-BI-10003727
8660;4314;1409;30,96;6;0,2;11,223;CA-2016-153185;OFF-PA-10002246
8661;4315;1104;723,92;5;0,2;-81,441;CA-2017-124765;FUR-BO-10003965
8662;4316;1650;21,968;4;0,6;-15,9268;CA-2015-131856;FUR-FU-10000175
8663;4316;958;619,152;6;0,2;69,6546;CA-2015-131856;TEC-PH-10001336
8664;4316;601;127,904;7;0,2;41,5688;CA-2015-131856;OFF-PA-10001954
8665;4317;1156;94,2;5;0;39,564;CA-2017-126634;FUR-FU-10004973
8666;4318;559;49,5;5;0;13,365;CA-2016-118500;OFF-SU-10004231
8667;4319;1561;16,52;5;0,2;1,652;CA-2016-163951;OFF-AR-10004269
8668;4320;154;55,36;4;0,2;19,376;CA-2016-149916;OFF-BI-10004002
8669;4320;1704;11,56;1;0,2;3,757;CA-2016-149916;TEC-MA-10000752
8670;4321;1116;17,12;4;0;7,704;CA-2015-158918;OFF-PA-10004947
8671;4322;1598;182,352;3;0,2;-18,2352;US-2014-159611;FUR-FU-10004904
8672;4322;236;118,16;2;0,2;-25,109;US-2014-159611;OFF-ST-10002790
8673;4323;272;18,368;2;0,2;6,1992;CA-2017-163265;OFF-FA-10004854
8674;4323;121;600,558;3;0,3;-8,5794;CA-2017-163265;FUR-CH-10004063
8675;4323;194;50,352;3;0,2;-8,1822;CA-2017-163265;OFF-ST-10000642
8676;4323;513;28,032;6;0,2;3,504;CA-2017-163265;OFF-AR-10004078
8677;4323;1007;7,692;1;0,6;-3,6537;CA-2017-163265;FUR-FU-10004270
8678;4324;1117;517,405;5;0,3;-81,3065;CA-2017-141705;FUR-TA-10004607
8679;4325;637;8,608;8;0,8;-13,3424;CA-2016-112739;OFF-BI-10001132
8680;4325;686;159,56;5;0,2;33,9065;CA-2016-112739;TEC-AC-10001714
8681;4326;228;2104,55;7;0;694,5015;CA-2016-143805;OFF-AP-10002945
8682;4326;598;40,7;5;0;11,803;CA-2016-143805;OFF-SU-10004664
8683;4327;1366;47,79;3;0;16,2486;CA-2014-133634;TEC-AC-10002550
8684;4328;680;5,16;2;0;1,3416;CA-2017-101665;OFF-AR-10002335
8685;4329;428;21,21;7;0;4,4541;CA-2016-155446;TEC-AC-10001445
8686;4330;1230;96,36;6;0;25,0536;CA-2017-137323;OFF-ST-10003996
8687;4331;414;231,72;2;0;11,586;CA-2016-144015;OFF-SU-10003505
8688;4331;295;17,9;5;0;8,95;CA-2016-144015;OFF-FA-10000624
8689;4331;911;12,48;2;0;5,616;CA-2016-144015;OFF-PA-10002870
8690;4332;1217;8,016;3;0,2;1,1022;CA-2014-101427;OFF-AR-10002257
8691;4333;1016;259,896;2;0,4;-56,3108;CA-2016-136770;TEC-PH-10003580
8692;4333;639;247,188;2;0,4;-49,4376;CA-2016-136770;TEC-PH-10001530
8693;4333;1510;279,96;5;0,2;48,993;CA-2016-136770;TEC-AC-10000420
8694;4334;294;450;5;0;162;CA-2016-118311;TEC-AC-10000892
8695;4335;549;19,44;3;0;9,5256;US-2014-112795;OFF-PA-10001934
8696;4336;216;300,904;1;0,2;11,2839;CA-2017-127096;FUR-TA-10003473
8697;4337;1279;239,976;3;0,2;26,9973;CA-2017-119284;TEC-PH-10001051
8698;4337;222;31,168;4;0,2;9,3504;CA-2017-119284;FUR-FU-10004351
8699;4337;1530;120,96;2;0,4;-28,224;CA-2017-119284;FUR-TA-10004152
8700;4337;755;2239,936;8;0,2;223,9936;CA-2017-119284;TEC-PH-10000560
8701;4337;361;76,608;8;0,2;6,7032;CA-2017-119284;OFF-AP-10004249
8702;4337;519;142,776;1;0,2;17,847;CA-2017-119284;OFF-ST-10001490
8703;4337;1842;91,36;5;0,2;29,692;CA-2017-119284;OFF-PA-10000312
8704;4338;1109;3,552;2;0,2;0,444;CA-2015-133494;OFF-AP-10002906
8705;4339;1764;115,136;8;0,2;11,5136;CA-2016-111318;TEC-PH-10004100
8706;4340;1836;4,71;1;0;0;US-2014-132745;OFF-FA-10000254
8707;4341;993;172,764;2;0,1;13,4372;CA-2014-146815;FUR-CH-10004289
8708;4341;1274;3,52;2;0;1,6896;CA-2014-146815;OFF-AR-10003469
8709;4342;772;79,968;4;0,2;-17,9928;CA-2014-119144;TEC-PH-10004188
8710;4342;575;305,9745;3;0,15;25,1979;CA-2014-119144;FUR-BO-10004015
8711;4342;157;344,91;3;0;10,3473;CA-2014-119144;OFF-ST-10000991
8712;4343;972;626,352;3;0,2;-23,4882;CA-2014-105648;FUR-TA-10002958
8713;4344;1249;359,499;3;0,15;-29,6058;US-2015-145422;FUR-BO-10002213
8714;4345;612;71,952;6;0,2;5,3964;CA-2017-136623;TEC-PH-10000004
8715;4345;986;29,8;5;0,2;9,3125;CA-2017-136623;OFF-BI-10003708
8716;4346;526;1,824;1;0,7;-1,3984;CA-2017-121678;OFF-BI-10002949
8717;4347;1430;64,384;4;0,8;-160,96;CA-2016-120824;OFF-AP-10001242
8718;4347;699;6,984;2;0,6;-4,5396;CA-2016-120824;FUR-FU-10001424
8719;4347;1274;11,264;8;0,2;3,9424;CA-2016-120824;OFF-AR-10003469
8720;4347;1642;15,552;3;0,2;5,6376;CA-2016-120824;OFF-PA-10000232
8721;4347;1632;379,372;2;0,3;-119,2312;CA-2016-120824;FUR-CH-10000229
8722;4347;1191;67,536;9;0,2;6,7536;CA-2016-120824;OFF-ST-10002562
8723;4347;32;1,524;2;0,8;-2,667;CA-2016-120824;OFF-BI-10001525
8724;4348;482;37,408;7;0,2;13,0928;US-2016-135209;OFF-PA-10002986
8725;4348;1715;25,344;6;0,2;8,8704;US-2016-135209;OFF-PA-10000143
8726;4349;685;46,2;4;0;21,252;CA-2017-148145;OFF-AR-10003752
8727;4350;1838;4,728;3;0,2;0,7092;CA-2015-103870;TEC-AC-10002370
8728;4350;1835;53,352;3;0,2;16,0056;CA-2015-103870;FUR-FU-10002030
8729;4350;1633;131,104;2;0,2;8,194;CA-2015-103870;FUR-BO-10002853
8730;4350;1191;22,512;3;0,2;2,2512;CA-2015-103870;OFF-ST-10002562
8731;4350;1422;72,744;7;0,2;-12,7302;CA-2015-103870;TEC-AC-10004227
8732;4351;355;52,59;3;0;15,777;CA-2015-111017;OFF-SU-10002573
8733;4352;1466;19,44;3;0;9,3312;CA-2017-116988;OFF-PA-10003848
8734;4352;452;126,3;3;0;40,416;CA-2017-116988;FUR-FU-10001290
8735;4352;218;1287,45;5;0;244,6155;CA-2017-116988;TEC-AC-10003832
8736;4353;721;64,96;4;0;9,744;US-2014-169390;OFF-ST-10001558
8737;4354;519;535,41;3;0;160,623;CA-2016-168774;OFF-ST-10001490
8738;4355;807;8,1;5;0,7;-5,94;CA-2017-161592;OFF-BI-10003669
8739;4356;155;13,248;4;0,2;3,6432;US-2017-131961;OFF-AR-10004441
8740;4356;432;83,988;2;0,4;-20,997;US-2017-131961;TEC-PH-10001924
8741;4357;1065;73,2;5;0;21,228;CA-2016-102498;OFF-AR-10004456
8742;4358;176;10,74;3;0;5,1552;CA-2015-113222;OFF-BI-10001890
8743;4359;94;11,032;1;0,2;3,0338;US-2015-144771;FUR-FU-10000629
8744;4359;177;53,04;3;0,2;-4,641;US-2015-144771;TEC-AC-10002323
8745;4360;19;17,12;4;0;4,9648;CA-2015-162376;OFF-AR-10003056
8746;4360;1786;59,94;3;0;28,1718;CA-2015-162376;OFF-PA-10000300
8747;4361;794;210,58;2;0;12,6348;CA-2017-128076;FUR-FU-10000293
8748;4361;613;30,96;2;0,2;10,062;CA-2017-128076;OFF-BI-10003638
8749;4361;1749;239,984;2;0,2;38,9974;CA-2017-128076;TEC-MA-10002109
8750;4362;451;3050,376;3;0,2;1143,891;US-2015-163825;OFF-BI-10003527
8751;4362;1087;133,98;2;0;33,495;US-2015-163825;TEC-PH-10004922
8752;4363;1843;93,248;4;0,2;31,4712;CA-2016-105662;OFF-PA-10001001
8753;4363;1193;177,48;3;0,2;19,9665;CA-2016-105662;TEC-PH-10001198
8754;4364;1140;17,712;6;0,2;5,9778;CA-2017-152198;OFF-LA-10000443
8755;4364;807;4,86;3;0,7;-3,564;CA-2017-152198;OFF-BI-10003669
8756;4364;1125;6,258;2;0,7;-5,215;CA-2017-152198;OFF-BI-10001628
8757;4365;552;37,68;2;0;10,5504;CA-2016-114307;OFF-AP-10002350
8758;4365;261;51,84;8;0;24,8832;CA-2016-114307;OFF-PA-10004100
8759;4365;646;27,42;3;0;9,3228;CA-2016-114307;FUR-FU-10000794
8760;4365;752;5,4;3;0;2,592;CA-2016-114307;OFF-BI-10002012
8761;4366;451;1270,99;1;0;635,495;CA-2016-159891;OFF-BI-10003527
8762;4366;1359;125,36;8;0;58,9192;CA-2016-159891;OFF-EN-10004483
8763;4367;769;14,03;1;0;4,0687;CA-2016-112578;OFF-ST-10003722
8764;4367;1353;27,96;2;0;7,2696;CA-2016-112578;OFF-SU-10002557
8765;4368;1217;5,344;2;0,2;0,7348;CA-2015-107083;OFF-AR-10002257
8766;4368;16;1,696;2;0,8;-2,544;CA-2015-107083;OFF-BI-10000756
8767;4368;1837;24,588;3;0,8;-67,617;CA-2015-107083;OFF-AP-10004136
